ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON
HG;121/26;1;;;20260130;20260130;E723BCC80A;53C2B59700;;PL02;;;;PL/3110;;;;;;;1;3;9005;9005;1;74463;62518;;EUR;PLN;381.86;210225;;PL;;;79E2D47638;
HG;0/0;76;;;20260203;20260203;4E76F9C798;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;2;4970;1139;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;0/0;77;;;20260203;20260203;8882BC35F5;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;2;5170;1147;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;125/26;1;;;20260202;20260202;CC92FBD0C8;4EC3A9DB2A;;PL02;;;;PL/444;;;;;;;1;3;9005;9005;2;191637;134648;;EUR;PLN;380.55;210225;;PL;;;79E2D47638;
HG;126/26;1;;;20260130;20260130;4E3581E67B;D51CD9BCC4;;PL03;;;;PL/5707;;;;;;;1;1;9005;9005;1;43000;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;78;;;20260130;20260130;4E3581E67B;D51CD9BCC4;;PL03;;;;PL/5707;;;;;;;1;1;9005;9005;3;0;40500;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;79;;;20260130;20260130;4E3581E67B;D51CD9BCC4;;PL03;;;;PL/5707;;;;;;;1;1;9005;9005;10;0;4860;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;127/26;1;;;20260128;20260128;4E3581E67B;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;1;35145;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;127/26;2;;;20260128;20260128;4E3581E67B;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;1;35145;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;127/26;3;;;20260128;20260128;4E76F9C798;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;2;4480;1148;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;127/26;4;;;20260128;20260128;340B0EC220;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;2;140;40;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;127/26;5;;;20260128;20260128;459D72B134;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;8;880;301;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;127/26;6;;;20260128;20260128;0512D8BBD8;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;2;2020;589;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;127/26;7;;;20260128;20260128;C47F2B628F;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;1;5525;2063;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;128/26;1;;;20260130;20260130;4E3581E67B;71172BB05B;;PL03;;;;PL/1928;;;;;;;1;1;9005;9005;1;7500;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;128/26;2;;;20260130;20260130;4E3581E67B;71172BB05B;;PL03;;;;PL/1928;;;;;;;1;1;9005;9005;4;62000;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;128/26;3;;;20260130;20260130;4E3581E67B;71172BB05B;;PL03;;;;PL/1928;;;;;;;1;1;9005;9005;1;4500;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;128/26;4;;;20260130;20260130;4E3581E67B;71172BB05B;;PL03;;;;PL/1928;;;;;;;1;1;9005;9005;4;24000;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;80;;;20260130;20260130;4E3581E67B;71172BB05B;;PL03;;;;PL/1928;;;;;;;1;1;9005;9005;4;0;68850;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;81;;;20260130;20260130;4E3581E67B;71172BB05B;;PL03;;;;PL/1928;;;;;;;1;1;9005;9005;10;0;4860;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200456/26;1;;;20260130;20260130;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;24;32993;0;;EUR;PLN;381.86;510620;;PL;;;9832C7853A;35
HG;200456/26;2;;;20260130;20260130;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;6;11914;0;;EUR;PLN;381.86;510620;;PL;;;9832C7853A;35
HG;200456/26;3;;;20260130;20260130;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;18;50176;0;;EUR;PLN;381.86;510620;;PL;;;9832C7853A;35
HG;200456/26;4;;;20260130;20260130;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;60;6186;1320;;EUR;PLN;381.86;110788;;PL;;;9832C7853A;10
HG;200456/26;5;;;20260130;20260130;4623AF2168;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;2;5575;2138;;EUR;PLN;381.86;110788;;PL;;;9832C7853A;10
HG;0/0;82;;;20260130;20260130;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;2;0;32400;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;83;;;20260130;20260130;4E3581E67B;6635D19BFB;;PL03;;;;PL/1841;;;;;;;1;1;9005;9005;120;0;58320;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;200474/26;1;;;20260203;20260203;C0B2EBE2A3;96A3CC0079;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;166656;94328;;EUR;PLN;380.55;110374;;PL;;;CAC7A4FAFC;10
HG;132/26;1;;;20260203;20260203;CBB23CB5DF;0691B649EC;;PL02;;;;PL/3415;;;;;;;1;3;9005;9005;2;72647;57156;;EUR;PLN;380.55;210225;;PL;;;79E2D47638;
HG;143/26;1;;;20260203;20260203;349E81DCF4;A3BD40635C;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;1;66875;37859;;HUF;PLN;1;110340;;PL;;;CAC7A4FAFC;10
HG;129/26;1;;;20260128;20260128;4E3581E67B;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;6;98550;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;129/26;2;;;20260128;20260128;4E3581E67B;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;8;308640;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;129/26;3;;;20260128;20260128;4E3581E67B;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;5;76400;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;129/26;4;;;20260128;20260128;4E3581E67B;E08C9EEB70;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;4;122240;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;84;;;20260203;20260203;4E76F9C798;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;-2;-4970;-1139;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;0/0;85;;;20260203;20260203;8882BC35F5;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;-2;-5170;-1147;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;130/26;1;;;20260203;20260203;4E76F9C798;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;1;2485;569;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;130/26;2;;;20260203;20260203;8882BC35F5;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;1;2585;574;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;130/26;3;;;20260203;20260203;CD68E4E984;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;1;4570;1351;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;130/26;4;;;20260203;20260203;E9BCC4D557;3840B6E603;;PL03;;;;PL/5085;;;;;;;1;1;9005;9005;1;4570;2214;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;200458/26;1;;;20260202;20260202;48A0FEC7AE;E5BBE10E37;;PL01;;;;PL/316;;;;;;;1;2;9005;9005;20;112567;86610;;EUR;PLN;380.55;210223;;PL;;;8DC236D6E4;
HG;200459/26;1;;;20260202;20260202;48A0FEC7AE;C06B05AB95;;PL01;;;;PL/316;;;;;;;1;2;9005;9005;20;123983;86610;;EUR;PLN;380.55;210223;;PL;;;8DC236D6E4;
HG;131/26;1;;;20260203;20260203;80956530EE;730A70ECAE;;PL01;;;;PL/2204;;;;;;;1;2;9005;9005;16;75988;46805;;EUR;PLN;380.55;210245;;PL;;;8DC236D6E4;
HG;200460/26;1;;;20260202;20260202;235B2A9032;A2B2C22637;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;1;29683;7284;;EUR;PLN;380.55;111001;;PL;;;CAC7A4FAFC;10
HG;200460/26;2;;;20260202;20260202;2647A2D4BC;A2B2C22637;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;1;555603;465297;;EUR;PLN;380.55;110174;;PL;;;CAC7A4FAFC;10
HG;200461/26;1;;;20260202;20260202;240DF38827;EEE9C6D145;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;4;3598481;2497459;;EUR;PLN;380.55;110174;;PL;;;CAC7A4FAFC;10
HG;200463/26;1;;;20260130;20260130;4E3581E67B;20905AE61A;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;137699;0;;EUR;PLN;381.86;510620;;PL;;;9832C7853A;10
HG;200463/26;2;;;20260130;20260130;228C990A5F;20905AE61A;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;10;5728;977;;EUR;PLN;381.86;110788;;PL;;;9832C7853A;10
HG;200463/26;3;;;20260130;20260130;C3676D03E8;20905AE61A;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;3055;1454;;EUR;PLN;381.86;110788;;PL;;;9832C7853A;10
HG;0/0;86;;;20260130;20260130;4E3581E67B;20905AE61A;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;87;;;20260130;20260130;4E3581E67B;20905AE61A;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;3;0;48600;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;200464/26;1;;;20260130;20260130;4E3581E67B;44CFC2CBBE;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;701171;0;;EUR;PLN;381.86;510620;;PL;;;9832C7853A;10
HG;200464/26;2;;;20260130;20260130;228C990A5F;44CFC2CBBE;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;37;11838;3615;;EUR;PLN;381.86;110788;;PL;;;9832C7853A;10
HG;200464/26;3;;;20260130;20260130;0AB0FAC345;44CFC2CBBE;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;85957;50575;;EUR;PLN;381.86;110371;;PL;;;9832C7853A;10
HG;200464/26;4;;;20260130;20260130;8AF9E87F9C;44CFC2CBBE;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;3;247331;145565;;EUR;PLN;381.86;110371;;PL;;;9832C7853A;10
HG;200464/26;5;;;20260130;20260130;855DD55FDF;44CFC2CBBE;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;3;307474;178681;;EUR;PLN;381.86;110371;;PL;;;9832C7853A;10
HG;144/26;1;;;20260203;20260203;C6A92B6DFB;4A22557C95;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;10;1836;915;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;144/26;2;;;20260203;20260203;185B7ED22A;4A22557C95;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;5;1458;840;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;144/26;3;;;20260203;20260203;4623AF2168;4A22557C95;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;5;1458;341;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;144/26;4;;;20260203;20260203;C3676D03E8;4A22557C95;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;10;16380;7269;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;0/0;88;;;20260130;20260130;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;48;0;777600;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;89;;;20260130;20260130;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;59;0;959850;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;90;;;20260130;20260130;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1260;0;612360;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;91;;;20260130;20260130;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;14;0;113400;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;92;;;20260130;20260130;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;630;0;306180;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;93;;;20260130;20260130;8882BC35F5;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;4;0;2278;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;0/0;94;;;20260130;20260130;8882BC35F5;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;0;574;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;0/0;95;;;20260130;20260130;2E62B87EA9;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;0;6033;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;200466/26;1;;;20260129;20260129;4E3581E67B;DCA14789F3;;PL01;;;;PL/7090;;;;;;;1;2;9005;9005;1;133931;0;;EUR;PLN;381.57;510610;;PL;;;8DC236D6E4;
HG;200466/26;2;;;20260129;20260129;40C983C666;DCA14789F3;;PL01;;;;PL/7090;;;;;;;1;2;9005;9005;1;64485;44762;;EUR;PLN;381.57;210303;;PL;;;8DC236D6E4;
HG;0/0;96;;;20260203;20260203;C6A92B6DFB;E2A8200ABC;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;10;1836;915;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;133/26;1;;;20260130;20260130;4E3581E67B;47B9D0880B;;PL03;;;;PL/2237;;;;;;;1;1;9005;9005;5;95400;81000;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;133/26;2;;;20260130;20260130;4E3581E67B;47B9D0880B;;PL03;;;;PL/2237;;;;;;;1;1;9005;9005;40;22880;19440;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;134/26;1;;;20260202;20260202;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;17250;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;134/26;2;;;20260202;20260202;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;77160;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;134/26;3;;;20260202;20260202;29B4207C28;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;2;369;76;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;134/26;4;;;20260202;20260202;C3676D03E8;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;2;3294;814;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;134/26;5;;;20260202;20260202;0AB0FAC345;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;2;183528;99522;;HUF;PLN;1;110371;;PL;;;9832C7853A;10
HG;134/26;6;;;20260202;20260202;9F3510F058;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;320465;124065;;HUF;PLN;1;110401;;PL;;;9832C7853A;10
HG;0/0;97;;;20260202;20260202;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;4;0;64800;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;98;;;20260202;20260202;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;4;0;64800;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;99;;;20260202;20260202;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;70;0;34020;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;100;;;20260202;20260202;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;0;8100;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;135/26;1;;;20260202;20260202;4E3581E67B;68FC358C1C;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;23214;0;;EUR;PLN;380.55;510620;;PL;;;9832C7853A;10
HG;135/26;2;;;20260202;20260202;4E3581E67B;68FC358C1C;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;35467;0;;EUR;PLN;380.55;510620;;PL;;;9832C7853A;10
HG;0/0;101;;;20260202;20260202;4E3581E67B;68FC358C1C;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;102;;;20260202;20260202;4E3581E67B;68FC358C1C;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;0;16200;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;103;;;20260202;20260202;4E3581E67B;68FC358C1C;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;15;0;7290;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;164/26;1;;;20260204;20260204;4E3581E67B;112B8FF166;;PL03;;;;PL/1453;;;;;;;1;1;9005;9005;1000;102776;22000;;EUR;PLN;380.65;110788;;PL;;;CAC7A4FAFC;10
HG;200467/26;1;;;20260202;20260202;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;8258;0;;EUR;PLN;380.55;510620;;PL;;;9832C7853A;35
HG;200467/26;2;;;20260202;20260202;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;8258;0;;EUR;PLN;380.55;510620;;PL;;;9832C7853A;35
HG;0/0;104;;;20260202;20260202;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;0/0;105;;;20260202;20260202;4E3581E67B;3FA892FA38;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;HUF;PLN;1;510620;;PL;;;9832C7853A;35
HG;136/26;1;;;20260202;20260202;4E3581E67B;CA922C1C91;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;2;32700;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;136/26;2;;;20260202;20260202;4623AF2168;CA922C1C91;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;1;2817;1056;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;136/26;3;;;20260202;20260202;8F64FD7196;CA922C1C91;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;1;15696;4625;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;0/0;106;;;20260202;20260202;4E3581E67B;CA922C1C91;;PL03;;;;PL/1674;;;;;;;1;1;9005;9005;3;0;48600;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;0/0;107;;;20260203;20260203;C6A92B6DFB;E2A8200ABC;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;-10;-1836;-915;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;145/26;1;;;20260204;20260204;C6A92B6DFB;E2A8200ABC;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;10;1836;915;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;145/26;2;;;20260204;20260204;228C990A5F;E2A8200ABC;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;1;329;98;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;145/26;3;;;20260204;20260204;C3676D03E8;E2A8200ABC;;PL03;;;;PL/2353;;;;;;;1;1;9005;9005;10;16380;7269;;HUF;PLN;1;110788;;PL;;;CAC7A4FAFC;10
HG;137/26;1;;;20260202;20260202;4E3581E67B;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;68600;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;137/26;2;;;20260202;20260202;4E3581E67B;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;28620;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;137/26;3;;;20260202;20260202;8882BC35F5;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;2600;570;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;4;;;20260202;20260202;5DDA2CC0DC;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;484;109;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;5;;;20260202;20260202;DC2DF95FEC;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;95820;52463;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;6;;;20260202;20260202;4E3581E67B;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;28620;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;137/26;7;;;20260202;20260202;F04BFD662E;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;323;91;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;8;;;20260202;20260202;4623AF2168;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;3120;1069;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;9;;;20260202;20260202;F5610398BA;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;690;290;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;10;;;20260202;20260202;8882BC35F5;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;2600;570;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;11;;;20260202;20260202;228C990A5F;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;730;175;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;12;;;20260202;20260202;6D19185034;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;3;600;829;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;13;;;20260202;20260202;72CD6FB0BE;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;6;1710;392;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;14;;;20260202;20260202;5DDA2CC0DC;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;484;109;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;15;;;20260202;20260202;A3AB7D0FBF;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;730;170;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;16;;;20260202;20260202;4623AF2168;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;13850;4256;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;17;;;20260202;20260202;855DD55FDF;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;68500;34284;;HUF;PLN;1;110371;;PL;;;9832C7853A;10
HG;137/26;18;;;20260202;20260202;4623AF2168;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;13800;2827;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;19;;;20260202;20260202;4E3581E67B;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;19080;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;137/26;20;;;20260202;20260202;6D19185034;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;3;2190;829;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;21;;;20260202;20260202;855DD55FDF;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;68500;34284;;HUF;PLN;1;110371;;PL;;;9832C7853A;10
HG;137/26;22;;;20260202;20260202;4E3581E67B;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;19080;0;;HUF;PLN;1;510620;;PL;;;9832C7853A;10
HG;137/26;23;;;20260202;20260202;4623AF2168;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;6240;2138;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;24;;;20260202;20260202;8882BC35F5;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;2600;570;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;25;;;20260202;20260202;228C990A5F;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;365;88;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;26;;;20260202;20260202;4623AF2168;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;323;67;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;27;;;20260202;20260202;72CD6FB0BE;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;3;852;196;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;28;;;20260202;20260202;5DDA2CC0DC;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;2;484;109;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;29;;;20260202;20260202;A3AB7D0FBF;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;365;85;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;30;;;20260202;20260202;4623AF2168;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;13200;4237;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
HG;137/26;31;;;20260202;20260202;C3676D03E8;BAEFA4E24B;;PL03;;;;PL/3227;;;;;;;1;1;9005;9005;1;1820;539;;HUF;PLN;1;110788;;PL;;;9832C7853A;10
