ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON;Unnamed: 39;Unnamed: 40;Unnamed: 41
HG;200231/26;1;;;20260113;20260113;76EFE82B78;FDEC74615F;;PL03;;;;PL/3096;;;;;;;1;1;9005;9005;3;1125780;856240;;EUR;PLN;385.90;110924;;PL;;;CAC7A4FAFC;10;;;
HG;200231/26;2;;;20260113;20260113;76EFE82B78;FDEC74615F;;PL03;;;;PL/3096;;;;;;;1;1;9005;9005;3;1355106;1001823;;EUR;PLN;385.90;110924;;PL;;;CAC7A4FAFC;10;;;
HG;30/26;1;;;20260105;20260105;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;12860;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;30/26;2;;;20260105;20260105;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;17250;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;22;;;20260105;20260105;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;23;;;20260105;20260105;4E3581E67B;F23E9A5A66;;PL03;;;;PL/4212;;;;;;;1;1;9005;9005;60;0;29160;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200213/26;1;;;20260105;20260105;4E3581E67B;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;23449;0;;EUR;PLN;384.41;510620;;PL;;;9832C7853A;68;;;
HG;200213/26;2;;;20260105;20260105;4E3581E67B;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;4;71654;0;;EUR;PLN;384.41;510620;;PL;;;9832C7853A;68;;;
HG;200213/26;3;;;20260105;20260105;125FB517E2;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;59549;37942;;EUR;PLN;384.41;110345;;PL;;;9832C7853A;10;;;
HG;200213/26;4;;;20260105;20260105;F085AE226F;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;82018;60326;;EUR;PLN;384.41;110374;;PL;;;9832C7853A;10;;;
HG;200213/26;5;;;20260105;20260105;F085AE226F;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;82018;60326;;EUR;PLN;384.41;110374;;PL;;;9832C7853A;10;;;
HG;200213/26;6;;;20260105;20260105;F085AE226F;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;82018;60326;;EUR;PLN;384.41;110374;;PL;;;9832C7853A;10;;;
HG;0/0;24;;;20260105;20260105;4E3581E67B;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;5;0;72900;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;25;;;20260105;20260105;4E3581E67B;CFFB82F8E3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;40;0;19440;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;1;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;4;26800;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;2;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;2;22400;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;3;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;6;94200;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;4;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;2;12800;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;5;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;2;12800;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;6;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;5;32000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;31/26;7;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;50;5200;1100;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;0/0;26;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;7;0;105300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;27;;;20260105;20260105;4E3581E67B;FF430EFD85;;PL03;;;;PL/5121;;;;;;;1;1;9005;9005;180;0;87480;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200214/26;1;;;20260106;20260106;4E3581E67B;12C9CEE7C0;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;17949;16200;;EUR;PLN;385.18;510620;;PL;;;9832C7853A;10;;;
HG;200214/26;2;;;20260106;20260106;4E3581E67B;12C9CEE7C0;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;23496;20600;;EUR;PLN;385.18;510620;;PL;;;9832C7853A;10;;;
HG;200215/26;1;;;20260105;20260105;4E3581E67B;BB626DB0BC;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;1;17914;16200;;EUR;PLN;384.41;510620;;PL;;;9832C7853A;10;;;
HG;200215/26;2;;;20260105;20260105;4E3581E67B;BB626DB0BC;;PL03;;;;PL/2064;;;;;;;1;1;9005;9005;50;26909;24300;;EUR;PLN;384.41;510620;;PL;;;9832C7853A;10;;;
HG;200216/26;1;;;20260106;20260106;4E3581E67B;50B3F602E4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;17949;16200;;EUR;PLN;385.18;510620;;PL;;;9832C7853A;10;;;
HG;200216/26;2;;;20260106;20260106;4E3581E67B;50B3F602E4;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;110;59318;53460;;EUR;PLN;385.18;510620;;PL;;;9832C7853A;10;;;
HG;0/0;28;;;20260109;20260109;4E3581E67B;80509E1103;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;29;;;20260109;20260109;4E3581E67B;80509E1103;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;30;;;20260106;20260106;4E3581E67B;4B3AC0F6B8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;4;0;60750;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;31;;;20260106;20260106;4E3581E67B;4B3AC0F6B8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;40;0;19440;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;32;;;20260106;20260106;4E3581E67B;BD686862B6;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;8;0;121500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;33;;;20260106;20260106;4E3581E67B;BD686862B6;;PL03;;;;PL/3650;;;;;;;1;1;9005;9005;105;0;51030;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;32/26;1;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;1;21800;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;32/26;2;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;1;28000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;34;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;30;0;14580;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;35;;;20260106;20260106;4E3581E67B;254067084D;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;17;0;271350;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;36;;;20260106;20260106;4E3581E67B;254067084D;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;30;0;14580;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200217/26;1;;;20260107;20260107;4E3581E67B;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;23474;20600;;EUR;PLN;384.82;510620;;PL;;;9832C7853A;10;;;
HG;200217/26;2;;;20260107;20260107;4E3581E67B;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;26899;0;;EUR;PLN;384.82;510620;;PL;;;9832C7853A;10;;;
HG;200217/26;3;;;20260107;20260107;4E3581E67B;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;26899;0;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200217/26;4;;;20260107;20260107;F04BFD662E;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;273;91;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200217/26;5;;;20260107;20260107;244D8A28DD;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;104;31;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200217/26;6;;;20260107;20260107;F5610398BA;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;585;230;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200217/26;7;;;20260107;20260107;5C556CFCC2;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;208;71;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200217/26;8;;;20260107;20260107;222655FC79;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;45005;26405;;EUR;PLN;384.82;110371;;PL;;;9832C7853A;10;;;
HG;200217/26;9;;;20260107;20260107;3DAC9CE59A;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;5;466132;247422;;EUR;PLN;384.82;110371;;PL;;;9832C7853A;10;;;
HG;0/0;37;;;20260107;20260107;4E3581E67B;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;3;0;48600;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;38;;;20260107;20260107;4E3581E67B;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;3;0;48600;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;39;;;20260107;20260107;4E3581E67B;BA1780ADA3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;0;4050;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;33/26;1;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;-1;-21800;-16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;33/26;2;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;-1;-28000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200218/26;1;;;20260107;20260107;4E3581E67B;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;35865;0;;EUR;PLN;384.82;510620;;PL;;;9832C7853A;10;;;
HG;200218/26;2;;;20260107;20260107;228C990A5F;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;312;81;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200218/26;3;;;20260107;20260107;4623AF2168;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;342;90;;EUR;PLN;384.82;110788;;PL;;;9832C7853A;10;;;
HG;200218/26;4;;;20260107;20260107;4E3581E67B;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;23474;0;;EUR;PLN;384.82;510620;;PL;;;9832C7853A;10;;;
HG;0/0;40;;;20260107;20260107;4E3581E67B;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;41;;;20260107;20260107;4E3581E67B;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;42;;;20260107;20260107;4E3581E67B;8E0C9C5B42;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;10;0;4860;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200219/26;1;;;20260108;20260108;377C7A3577;974DE369CB;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;514889;418908;;EUR;PLN;384.82;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200220/26;1;;;20260106;20260106;93235B7210;1BF5B16418;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;619369;555133;;EUR;PLN;385.18;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200221/26;1;;;20260108;20260108;460C176327;271E7B28EE;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;1141376;737156;;EUR;PLN;384.82;110945;;PL;;;CAC7A4FAFC;10;;;
HG;200221/26;2;;;20260108;20260108;209116494D;271E7B28EE;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;2831121;2382443;;EUR;PLN;384.82;110174;;PL;;;CAC7A4FAFC;10;;;
HG;200222/26;1;;;20260108;20260108;8E43F9C35D;9D85FC7D8F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;576845;402000;;EUR;PLN;384.82;110942;;PL;;;CAC7A4FAFC;10;;;
HG;200222/26;2;;;20260108;20260108;730CE9F24D;9D85FC7D8F;;PL03;;;;PL/22;;;;;;;1;1;9005;9005;1;1706292;1544207;;EUR;PLN;384.82;110174;;PL;;;CAC7A4FAFC;10;;;
HG;34/26;1;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;1;21800;16200;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;34/26;2;;;20260106;20260106;4E3581E67B;108C50B21A;;PL03;;;;PL/6987;;;;;;;1;1;9005;9005;1;28000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200241/26;1;;;20260114;20260114;0AB0FAC345;4E3E62B2C7;;PL03;;;;PL/3759;;;;;;;1;1;9005;9005;4;367980;202301;;EUR;PLN;386.07;110371;;PL;;;CAC7A4FAFC;10;;;
HG;52/26;1;;;20260114;20260114;DFFC66D757;629A9C229F;;PL03;;;;PL/1453;;;;;;;1;1;9005;9005;1;83376;46291;;EUR;PLN;386.07;110371;;PL;;;CAC7A4FAFC;10;;;
HG;200223/26;1;;;20260112;20260112;64585A0E38;6D90930F79;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;694154;566635;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;200223/26;2;;;20260112;20260112;64585A0E38;6D90930F79;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;2;1388308;1133271;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;200224/26;1;;;20260112;20260112;64585A0E38;6D90930F79;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;-3;-2082462;-1699906;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;200225/26;1;;;20260112;20260112;64585A0E38;6D90930F79;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;3;2082462;1699906;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;35/26;1;;;20260107;20260107;4E3581E67B;1FC247F3EC;;PL03;;;;PL/7048;;;;;;;1;1;9005;9005;1;28000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;35/26;2;;;20260107;20260107;4E3581E67B;1FC247F3EC;;PL03;;;;PL/7048;;;;;;;1;1;9005;9005;2;32700;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;43;;;20260107;20260107;4E3581E67B;1FC247F3EC;;PL03;;;;PL/7048;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;44;;;20260107;20260107;4E3581E67B;1FC247F3EC;;PL03;;;;PL/7048;;;;;;;1;1;9005;9005;40;0;19440;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;200226/26;1;;;20260112;20260112;DD097F4972;A2047411DD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;374102;187047;;EUR;PLN;386.07;110944;;PL;;;CAC7A4FAFC;;;;
HG;200226/26;2;;;20260112;20260112;52746EFB3A;A2047411DD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;872518;696117;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;200227/26;1;;;20260112;20260112;DD097F4972;A2047411DD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;374102;187047;;EUR;PLN;386.07;110944;;PL;;;CAC7A4FAFC;;;;
HG;200227/26;2;;;20260112;20260112;52746EFB3A;A2047411DD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;872518;696117;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;200228/26;1;;;20260112;20260112;DD097F4972;A2047411DD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;374102;187047;;EUR;PLN;386.07;110944;;PL;;;CAC7A4FAFC;;;;
HG;200228/26;2;;;20260112;20260112;52746EFB3A;A2047411DD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;872518;696117;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;45;;;20260107;20260107;4E3581E67B;16F3846590;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;0/0;46;;;20260107;20260107;4E3581E67B;16F3846590;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;10;;;
HG;36/26;1;;;20260112;20260112;2C2828640A;670626F3A8;;PL03;;;;PL/3287;;;;;;;1;1;9005;9005;2;2070879;1547317;;EUR;PLN;386.07;110145;;PL;;;CAC7A4FAFC;10;;;
HG;37/26;1;;;20260106;20260106;BB7B53FF29;3850E0AEFF;;PL03;;;;PL/2443;;;;;;;1;1;9005;9005;1;1792243;1594808;;EUR;PLN;385.18;110174;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;47;;;20260108;20260108;4E3581E67B;37EF73B447;;PL03;;;;PL/1796;;;;;;;1;1;9005;9005;1;0;12150;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;200229/26;1;;;20260106;20260106;6CCCC51184;5965A4F051;;PL03;;;;PL/2334;;;;;;;1;1;9005;9005;1;591636;481324;;EUR;PLN;385.18;110143;;PL;;;CAC7A4FAFC;10;;;
HG;200230/26;1;;;20260106;20260106;4E3581E67B;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;11;197443;178200;;EUR;PLN;385.18;510620;;PL;;;9832C7853A;10;;;
HG;200230/26;2;;;20260106;20260106;4E3581E67B;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;30;3004;660;;EUR;PLN;385.18;110788;;PL;;;9832C7853A;10;;;
HG;200230/26;3;;;20260106;20260106;4E3581E67B;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;80;43140;38880;;EUR;PLN;385.18;510620;;PL;;;9832C7853A;10;;;
HG;200230/26;4;;;20260106;20260106;4E76F9C798;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;2138;559;;EUR;PLN;385.18;110788;;PL;;;9832C7853A;10;;;
HG;200230/26;5;;;20260106;20260106;8882BC35F5;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;2;4430;1147;;EUR;PLN;385.18;110788;;PL;;;9832C7853A;10;;;
HG;200230/26;6;;;20260106;20260106;459D72B134;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;104;36;;EUR;PLN;385.18;110788;;PL;;;9832C7853A;10;;;
HG;200230/26;7;;;20260106;20260106;C7591B54F9;4D009949C3;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;1167;377;;EUR;PLN;385.18;110788;;PL;;;9832C7853A;10;;;
HG;0/0;48;;;20260113;20260113;C3F4B2FA3E;1FF5E545DE;;PL03;;;;PL/0;;;;;;;1;1;9005;9005;1;0;3571;;PLN;PLN;1;110788;;PL;;;CAC7A4FAFC;10;;;
HG;0/0;49;;;20260113;20260113;1F39ADCF5B;1FF5E545DE;;PL03;;;;PL/0;;;;;;;1;1;9005;9005;1;0;4727;;PLN;PLN;1;110788;;PL;;;CAC7A4FAFC;10;;;
HG;38/26;1;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;3;44700;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;38/26;2;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;1;25100;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;38/26;3;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;1;35200;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;38/26;4;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;1;8400;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;38/26;5;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;2;16800;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;38/26;6;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;1;8400;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;50;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;51;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;3;0;40500;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;52;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;53;;;20260108;20260108;4E3581E67B;7456BBED9A;;PL03;;;;PL/5179;;;;;;;1;1;9005;9005;50;0;24300;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;39/26;1;;;20260108;20260108;4E3581E67B;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;7;133350;113400;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;39/26;2;;;20260108;20260108;4E3581E67B;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;37000;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;39/26;3;;;20260108;20260108;C6A92B6DFB;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;185;50;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;4;;;20260108;20260108;F04BFD662E;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;290;91;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;5;;;20260108;20260108;244D8A28DD;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;110;31;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;6;;;20260108;20260108;BB0D0C1403;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;475;229;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;7;;;20260108;20260108;8882BC35F5;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;2345;574;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;8;;;20260108;20260108;8404781244;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;40;8;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;9;;;20260108;20260108;5C556CFCC2;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;220;113;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;39/26;10;;;20260108;20260108;C3676D03E8;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;1;1640;405;;PLN;PLN;1;110788;;PL;;;9832C7853A;10;;;
HG;0/0;54;;;20260108;20260108;4E3581E67B;C7DED25C77;;PL03;;;;PL/3233;;;;;;;1;1;9005;9005;30;0;14580;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;0/0;55;;;20260106;20260106;4E3581E67B;027C4C056B;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;0/0;56;;;20260106;20260106;4E3581E67B;027C4C056B;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;0/0;57;;;20260105;20260105;4E3581E67B;DC61A1E79C;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;0/0;58;;;20260105;20260105;4E3581E67B;DC61A1E79C;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;1;0;8100;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;0/0;59;;;20260105;20260105;4E3581E67B;12DD61CEE6;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;0/0;60;;;20260105;20260105;4E3581E67B;12DD61CEE6;;PL03;;;;PL/3082;;;;;;;1;1;9005;9005;1;0;16200;;PLN;PLN;1;510620;;PL;;;3382E5BE80;25;;;
HG;0/0;61;;;20260107;20260107;4E3581E67B;B4C457EB63;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;2;0;24300;;PLN;PLN;1;510620;;PL;;;CAC7A4FAFC;10;;;
